70;12;2024-10-07;2024-10-21;2242.73;87;73;145
70;305;2024-10-07;2024-10-14;2186.34;56;73;145
70;3;2024-10-07;2025-10-07;4372.85;82;73;145
70;529;2024-10-07;2025-01-05;3894.65;14;73;145
70;457;2024-10-07;2024-10-21;3275.76;41;73;145
70;402;2024-10-07;2024-10-21;3674.88;2;73;145
70;794;2024-10-07;2024-11-06;1739.74;33;73;145
70;185;2024-10-07;2024-11-06;4597.43;64;73;145
70;590;2024-10-07;2024-10-14;2435.97;17;73;145
70;385;2024-10-07;2024-10-21;2246.6;50;73;145
70;799;2024-10-07;2024-10-21;2858.57;79;73;145
70;520;2024-10-07;2025-04-05;4331.73;6;73;145
70;664;2024-10-07;2025-01-05;3710.22;91;73;145
70;952;2024-10-07;2024-10-14;2461.4;45;73;145
70;788;2024-10-07;2024-12-06;132.84;44;73;145
71;513;2024-09-15;2024-11-14;2547.66;62;56;143
71;208;2024-09-15;2024-11-14;3477.86;71;56;143
71;310;2024-09-15;2025-09-15;867.27;29;56;143
71;852;2024-09-15;2025-03-14;2671.23;62;56;143
71;233;2024-09-15;2024-09-29;2811.16;9;56;143
71;45;2024-09-15;2024-09-22;2517.81;14;56;143
71;856;2024-09-15;2024-09-22;278.76;50;56;143
71;414;2024-09-15;2025-03-14;2037.27;88;56;143
71;710;2024-09-15;2024-09-22;2518.38;51;56;143
71;847;2024-09-15;2024-09-29;4725.65;68;56;143
71;340;2024-09-15;2025-09-15;1878.09;2;56;143
71;732;2024-09-15;2024-09-22;160.95;72;56;143
71;282;2024-09-15;2024-12-14;290.73;23;56;143
71;157;2024-09-15;2024-11-14;2342.92;89;56;143
71;369;2024-09-15;2024-09-29;4974.2;56;56;143
71;451;2024-09-15;2024-11-14;4797.07;60;56;143
71;313;2024-09-15;2025-09-15;3169.46;45;56;143
71;861;2024-09-15;2024-10-15;2462.5;97;56;143
71;877;2024-09-15;2024-11-14;3535.7;33;56;143
71;553;2024-09-15;2024-10-15;3676.94;75;56;143
72;344;2025-03-01;2025-03-08;3915.46;40;6;91
72;642;2025-03-01;2025-08-28;4591.78;78;6;91
72;336;2025-03-01;2026-03-01;970.36;42;6;91
72;833;2025-03-01;2025-03-15;715.83;40;6;91
72;545;2025-03-01;2025-03-31;3114.76;25;6;91
72;247;2025-03-01;2025-03-31;2927.88;8;6;91
72;131;2025-03-01;2025-04-30;4032.15;39;6;91
72;222;2025-03-01;2026-03-01;2816.8;51;6;91
72;703;2025-03-01;2025-05-30;2072.03;65;6;91
72;381;2025-03-01;2025-08-28;340.37;46;6;91
72;574;2025-03-01;2025-03-15;197.48;27;6;91
72;255;2025-03-01;2025-03-31;3883.92;12;6;91
72;453;2025-03-01;2025-08-28;4193.69;81;6;91
73;338;2025-03-09;2025-03-16;1656.11;8;17;16
73;901;2025-03-09;2025-03-16;1501.06;27;17;16
73;868;2025-03-09;2025-06-07;1738.28;59;17;16
73;257;2025-03-09;2025-03-16;1123.07;5;17;16
73;321;2025-03-09;2026-03-09;473.56;2;17;16
73;305;2025-03-09;2025-03-23;403.71;58;17;16
73;327;2025-03-09;2025-03-23;3924.48;2;17;16
73;991;2025-03-09;2025-04-08;4167.67;21;17;16
73;127;2025-03-09;2025-03-23;1034.27;100;17;16
73;781;2025-03-09;2025-09-05;3222.3;9;17;16
73;119;2025-03-09;2025-03-23;1637.47;39;17;16
73;265;2025-03-09;2025-03-16;1333.7;80;17;16
73;944;2025-03-09;2025-03-23;3742.11;54;17;16
74;115;2024-05-15;2024-11-11;437.68;37;62;129
74;645;2024-05-15;2024-07-14;3299.1;36;62;129
74;884;2024-05-15;2024-05-29;4790.44;37;62;129
74;829;2024-05-15;2025-05-15;1959.78;86;62;129
74;633;2024-05-15;2024-05-29;3192.14;19;62;129
74;87;2024-05-15;2024-05-22;731.84;85;62;129
74;592;2024-05-15;2024-05-29;3051.8;31;62;129
74;654;2024-05-15;2024-07-14;3995.66;4;62;129
74;835;2024-05-15;2025-05-15;4076.81;8;62;129
74;676;2024-05-15;2025-05-15;707.78;94;62;129
74;49;2024-05-15;2025-05-15;2237.58;7;62;129
74;488;2024-05-15;2024-07-14;3202.73;79;62;129
74;76;2024-05-15;2024-05-22;4191.88;13;62;129
75;695;2024-10-19;2025-01-17;870.98;79;55;112
75;985;2024-10-19;2024-10-26;3226.67;69;55;112
75;172;2024-10-19;2025-04-17;1611.51;57;55;112
75;575;2024-10-19;2024-12-18;2351.05;96;55;112
75;927;2024-10-19;2024-11-18;3474.06;76;55;112
75;307;2024-10-19;2025-04-17;881.2;4;55;112
75;503;2024-10-19;2024-11-02;3455.23;25;55;112
75;171;2024-10-19;2025-10-19;3404.33;42;55;112
75;843;2024-10-19;2024-11-02;4801.02;93;55;112
75;464;2024-10-19;2024-11-18;364.16;74;55;112
76;792;2025-04-02;2025-06-01;3557.43;98;8;66
76;492;2025-04-02;2025-06-01;4644.56;33;8;66
76;293;2025-04-02;2025-05-02;2815.61;79;8;66
76;617;2025-04-02;2025-06-01;4855.23;76;8;66
76;151;2025-04-02;2025-04-16;2196.06;26;8;66
76;208;2025-04-02;2025-05-02;1549.49;96;8;66
76;103;2025-04-02;2026-04-02;3567.83;13;8;66
76;445;2025-04-02;2025-06-01;4739.42;9;8;66
76;944;2025-04-02;2025-06-01;1586.78;12;8;66
76;966;2025-04-02;2025-09-29;3023.19;73;8;66
76;738;2025-04-02;2025-06-01;3422.42;80;8;66
76;525;2025-04-02;2025-05-02;866.59;32;8;66
76;779;2025-04-02;2025-05-02;2142.07;74;8;66
76;730;2025-04-02;2025-05-02;2751.6;69;8;66
77;839;2024-09-13;2025-09-13;2113.43;15;42;55
77;795;2024-09-13;2025-09-13;4355.53;91;42;55
77;959;2024-09-13;2024-09-20;3187.5;61;42;55
77;156;2024-09-13;2024-09-20;3139.31;31;42;55
77;149;2024-09-13;2024-10-13;650.18;98;42;55
77;197;2024-09-13;2024-11-12;1233.31;77;42;55
77;319;2024-09-13;2025-03-12;1840.35;5;42;55
77;125;2024-09-13;2024-11-12;1710.87;82;42;55
77;675;2024-09-13;2025-09-13;1325.32;81;42;55
77;925;2024-09-13;2024-09-20;436.63;42;42;55
77;833;2024-09-13;2024-12-12;71.28;51;42;55
77;653;2024-09-13;2024-09-20;2204.76;5;42;55
77;8;2024-09-13;2024-09-20;1044.69;88;42;55
77;766;2024-09-13;2024-12-12;4807.4;46;42;55
78;285;2024-11-01;2024-12-01;2949.15;71;73;125
78;111;2024-11-01;2024-12-31;4362.91;54;73;125
78;647;2024-11-01;2024-11-08;201.76;21;73;125
78;523;2024-11-01;2024-11-08;2479.08;33;73;125
78;883;2024-11-01;2025-04-30;2148.73;28;73;125
78;901;2024-11-01;2025-01-30;771.04;47;73;125
78;370;2024-11-01;2025-01-30;2454.5;65;73;125
78;420;2024-11-01;2025-01-30;4782.1;75;73;125
78;622;2024-11-01;2025-01-30;4468.44;17;73;125
78;553;2024-11-01;2025-01-30;3042.86;16;73;125
78;780;2024-11-01;2025-01-30;1001.17;79;73;125
78;881;2024-11-01;2025-04-30;117.95;100;73;125
78;223;2024-11-01;2025-04-30;4110.93;74;73;125
78;789;2024-11-01;2024-11-15;3235.43;97;73;125
78;466;2024-11-01;2025-04-30;4937.27;68;73;125
78;41;2024-11-01;2025-04-30;4921.8;43;73;125
78;92;2024-11-01;2025-01-30;1649.74;19;73;125
78;80;2024-11-01;2025-04-30;4711.06;59;73;125
78;805;2024-11-01;2025-11-01;1059.21;92;73;125
78;11;2024-11-01;2024-11-15;3324.2;74;73;125
79;168;2024-07-05;2025-07-05;3290.34;42;65;84
79;349;2024-07-05;2025-01-01;1090.09;81;65;84
79;290;2024-07-05;2024-09-03;1382.99;38;65;84
79;802;2024-07-05;2024-08-04;1198.14;73;65;84
79;225;2024-07-05;2024-08-04;822.9;19;65;84
79;66;2024-07-05;2024-09-03;3162.16;58;65;84
79;979;2024-07-05;2024-07-12;4187.76;9;65;84
79;10;2024-07-05;2024-07-12;1413.88;79;65;84
79;874;2024-07-05;2025-07-05;2870.47;45;65;84
79;462;2024-07-05;2025-07-05;2498.63;47;65;84
79;960;2024-07-05;2024-09-03;4145.96;2;65;84
79;262;2024-07-05;2024-10-03;4769.52;90;65;84
79;797;2024-07-05;2025-01-01;2067.7;68;65;84
79;471;2024-07-05;2024-07-12;1119.68;92;65;84
79;223;2024-07-05;2024-10-03;793.01;99;65;84
79;775;2024-07-05;2024-07-19;3696.87;30;65;84
80;253;2025-03-03;2026-03-03;499.2;78;84;116
80;549;2025-03-03;2025-04-02;1314.44;21;84;116
80;136;2025-03-03;2026-03-03;4175.53;33;84;116
80;424;2025-03-03;2025-03-17;1840.57;76;84;116
80;748;2025-03-03;2025-05-02;2905.03;54;84;116
80;98;2025-03-03;2025-04-02;798.27;56;84;116
80;402;2025-03-03;2025-08-30;4295.43;88;84;116
80;183;2025-03-03;2025-06-01;3463.31;2;84;116
80;563;2025-03-03;2025-03-17;3345.85;86;84;116
80;423;2025-03-03;2025-04-02;1739.24;80;84;116
80;418;2025-03-03;2025-03-17;4421.75;95;84;116
80;910;2025-03-03;2026-03-03;3541.02;48;84;116
80;145;2025-03-03;2026-03-03;3868.18;24;84;116
80;712;2025-03-03;2025-08-30;3504.46;63;84;116
80;719;2025-03-03;2026-03-03;4798.46;53;84;116
80;460;2025-03-03;2025-08-30;3604.73;98;84;116
80;153;2025-03-03;2026-03-03;1583.56;53;84;116
80;320;2025-03-03;2025-04-02;4330.17;13;84;116
81;383;2025-03-31;2026-03-31;2233.89;13;25;12
81;866;2025-03-31;2025-06-29;1405.52;75;25;12
81;996;2025-03-31;2025-06-29;3050.11;12;25;12
81;390;2025-03-31;2025-06-29;3872.41;30;25;12
81;66;2025-03-31;2025-04-30;3132.93;42;25;12
81;338;2025-03-31;2025-06-29;2829.93;23;25;12
81;826;2025-03-31;2025-04-30;323.09;66;25;12
81;215;2025-03-31;2025-04-07;462.69;38;25;12
81;776;2025-03-31;2025-04-14;1713.89;74;25;12
81;270;2025-03-31;2025-05-30;4072.14;74;25;12
81;591;2025-03-31;2026-03-31;4013.91;30;25;12
81;926;2025-03-31;2026-03-31;1179.66;87;25;12
81;153;2025-03-31;2026-03-31;3095.07;78;25;12
81;225;2025-03-31;2025-09-27;2363.92;38;25;12
81;316;2025-03-31;2025-04-30;4891.4;99;25;12
81;139;2025-03-31;2025-06-29;2955.33;7;25;12
81;629;2025-03-31;2025-09-27;2235.49;13;25;12
81;894;2025-03-31;2025-05-30;4396.78;29;25;12
82;991;2024-06-27;2024-08-26;3098.39;3;55;121
82;914;2024-06-27;2024-07-04;1389.57;7;55;121
82;90;2024-06-27;2024-07-27;772.45;51;55;121
82;700;2024-06-27;2024-07-27;1909.19;4;55;121
82;227;2024-06-27;2024-09-25;3229.12;58;55;121
82;920;2024-06-27;2024-07-27;693.13;93;55;121
82;930;2024-06-27;2024-09-25;4646.05;42;55;121
82;419;2024-06-27;2024-08-26;1140.84;16;55;121
82;934;2024-06-27;2025-06-27;2187.36;95;55;121
82;131;2024-06-27;2024-07-04;4119.49;26;55;121
82;870;2024-06-27;2024-07-11;584.47;81;55;121
82;550;2024-06-27;2025-06-27;4636.62;37;55;121
82;690;2024-06-27;2024-07-27;3048.27;83;55;121
82;954;2024-06-27;2024-08-26;2139.94;73;55;121
82;80;2024-06-27;2024-09-25;1458.49;29;55;121
82;838;2024-06-27;2024-12-24;4381.91;22;55;121
82;295;2024-06-27;2025-06-27;3993.24;7;55;121
82;479;2024-06-27;2024-12-24;4406.13;3;55;121
82;517;2024-06-27;2024-09-25;706.54;53;55;121
83;683;2024-12-06;2025-01-05;2888.45;74;48;87
83;676;2024-12-06;2024-12-20;2633.56;61;48;87
83;485;2024-12-06;2025-02-04;2883.52;27;48;87
83;871;2024-12-06;2024-12-20;583.14;23;48;87
83;739;2024-12-06;2025-02-04;965.89;5;48;87
83;729;2024-12-06;2025-06-04;614.86;51;48;87
83;703;2024-12-06;2025-02-04;4327.27;9;48;87
83;778;2024-12-06;2024-12-13;2918.64;35;48;87
83;685;2024-12-06;2025-06-04;2595.01;27;48;87
83;658;2024-12-06;2024-12-20;4490.1;82;48;87
83;224;2024-12-06;2025-06-04;3892.88;10;48;87
83;617;2024-12-06;2025-03-06;3980.69;33;48;87
83;278;2024-12-06;2025-12-06;1488.63;7;48;87
83;706;2024-12-06;2024-12-13;3051.4;56;48;87
83;636;2024-12-06;2024-12-13;229.38;57;48;87
83;292;2024-12-06;2025-12-06;3178.24;80;48;87
83;823;2024-12-06;2024-12-13;4587.04;94;48;87
83;542;2024-12-06;2025-06-04;1076.92;88;48;87
83;857;2024-12-06;2025-01-05;2412.33;91;48;87
83;473;2024-12-06;2025-06-04;138.44;75;48;87
84;277;2024-12-30;2025-01-13;3279.28;75;74;104
84;902;2024-12-30;2025-01-06;1507.23;26;74;104
84;717;2024-12-30;2025-12-30;480.67;51;74;104
84;410;2024-12-30;2025-03-30;3774.25;13;74;104
84;437;2024-12-30;2025-12-30;2900.16;19;74;104
84;163;2024-12-30;2025-01-13;3329.77;76;74;104
84;961;2024-12-30;2025-02-28;609.11;70;74;104
84;482;2024-12-30;2025-01-06;698.73;16;74;104
84;890;2024-12-30;2025-03-30;1567.79;98;74;104
84;152;2024-12-30;2025-01-06;2401.48;60;74;104
84;546;2024-12-30;2025-01-06;1257.56;17;74;104
84;915;2024-12-30;2025-03-30;451.24;19;74;104
84;344;2024-12-30;2025-02-28;2527.12;99;74;104
84;705;2024-12-30;2025-12-30;363.17;34;74;104
84;656;2024-12-30;2025-01-06;123.79;21;74;104
84;644;2024-12-30;2025-01-13;2356.97;96;74;104
84;19;2024-12-30;2025-02-28;2975.33;49;74;104
84;257;2024-12-30;2025-12-30;4005.01;19;74;104
84;674;2024-12-30;2025-12-30;2430.92;63;74;104
85;830;2024-10-12;2025-01-10;1053.73;79;61;35
85;555;2024-10-12;2025-10-12;4174.18;9;61;35
85;156;2024-10-12;2025-10-12;1582.58;13;61;35
85;296;2024-10-12;2024-12-11;1312.32;15;61;35
85;978;2024-10-12;2025-10-12;3218.37;72;61;35
85;491;2024-10-12;2024-10-26;4748.12;85;61;35
85;14;2024-10-12;2024-11-11;2621.0;97;61;35
85;371;2024-10-12;2024-12-11;1016.15;46;61;35
85;939;2024-10-12;2024-11-11;4188.47;54;61;35
85;541;2024-10-12;2024-11-11;512.63;25;61;35
85;640;2024-10-12;2025-04-10;2828.08;4;61;35
85;753;2024-10-12;2025-04-10;242.45;12;61;35
85;348;2024-10-12;2024-11-11;131.36;15;61;35
85;137;2024-10-12;2024-10-26;1257.87;74;61;35
85;403;2024-10-12;2024-10-26;4708.43;55;61;35
85;127;2024-10-12;2025-01-10;1085.07;70;61;35
85;871;2024-10-12;2024-10-19;3623.51;13;61;35
85;384;2024-10-12;2024-11-11;2395.34;87;61;35
86;109;2024-11-30;2024-12-14;642.76;88;67;19
86;111;2024-11-30;2024-12-07;3642.23;66;67;19
86;904;2024-11-30;2024-12-30;2493.53;32;67;19
86;685;2024-11-30;2025-01-29;277.11;13;67;19
86;430;2024-11-30;2025-05-29;313.85;40;67;19
86;77;2024-11-30;2025-05-29;1439.04;11;67;19
86;918;2024-11-30;2024-12-30;2352.29;81;67;19
86;648;2024-11-30;2025-11-30;1314.14;50;67;19
86;770;2024-11-30;2024-12-07;3054.83;10;67;19
86;422;2024-11-30;2024-12-07;1067.63;63;67;19
87;761;2024-11-29;2025-11-29;1678.09;68;8;76
87;718;2024-11-29;2024-12-06;3253.05;88;8;76
87;72;2024-11-29;2025-01-28;644.15;51;8;76
87;207;2024-11-29;2025-11-29;1114.45;34;8;76
87;130;2024-11-29;2025-05-28;4087.35;47;8;76
87;540;2024-11-29;2024-12-29;4159.52;83;8;76
87;546;2024-11-29;2024-12-29;201.45;1;8;76
87;257;2024-11-29;2025-11-29;3462.84;42;8;76
87;828;2024-11-29;2024-12-13;4397.56;21;8;76
87;87;2024-11-29;2025-05-28;1173.07;72;8;76
87;514;2024-11-29;2025-02-27;950.57;58;8;76
88;769;2025-02-23;2025-04-24;1486.35;2;52;77
88;86;2025-02-23;2025-03-02;4394.88;81;52;77
88;21;2025-02-23;2026-02-23;2694.62;8;52;77
88;357;2025-02-23;2025-03-25;1810.51;70;52;77
88;92;2025-02-23;2025-05-24;3197.69;86;52;77
88;556;2025-02-23;2025-03-25;2495.14;1;52;77
88;510;2025-02-23;2025-03-02;1495.53;7;52;77
88;856;2025-02-23;2025-03-02;4854.26;15;52;77
88;855;2025-02-23;2025-03-25;660.38;61;52;77
88;12;2025-02-23;2026-02-23;1582.44;9;52;77
88;963;2025-02-23;2026-02-23;3029.39;10;52;77
89;563;2024-12-03;2025-03-03;4779.33;88;8;83
89;907;2024-12-03;2025-03-03;4804.32;73;8;83
89;660;2024-12-03;2024-12-10;1398.26;58;8;83
89;56;2024-12-03;2025-01-02;3187.43;86;8;83
89;359;2024-12-03;2025-06-01;4407.88;64;8;83
89;462;2024-12-03;2025-06-01;3731.99;57;8;83
89;875;2024-12-03;2025-12-03;3465.62;60;8;83
89;44;2024-12-03;2025-02-01;1463.92;61;8;83
89;493;2024-12-03;2025-03-03;1617.77;60;8;83
89;104;2024-12-03;2024-12-10;3297.55;71;8;83
89;836;2024-12-03;2025-01-02;2908.59;58;8;83
89;618;2024-12-03;2025-12-03;3083.41;76;8;83
90;810;2024-05-24;2024-05-31;924.66;64;30;41
90;267;2024-05-24;2024-07-23;694.02;55;30;41
90;577;2024-05-24;2024-08-22;2991.26;82;30;41
90;624;2024-05-24;2025-05-24;4978.96;1;30;41
90;578;2024-05-24;2024-11-20;711.51;42;30;41
90;536;2024-05-24;2024-11-20;3858.6;8;30;41
90;837;2024-05-24;2024-08-22;2263.53;43;30;41
90;212;2024-05-24;2025-05-24;198.87;75;30;41
90;139;2024-05-24;2024-11-20;3145.15;62;30;41
90;399;2024-05-24;2024-08-22;3732.72;77;30;41
90;815;2024-05-24;2024-11-20;1768.68;65;30;41
90;669;2024-05-24;2024-08-22;2526.1;78;30;41
90;162;2024-05-24;2024-08-22;1874.46;94;30;41
90;565;2024-05-24;2024-06-07;2779.14;88;30;41
90;158;2024-05-24;2024-07-23;3446.11;68;30;41
90;791;2024-05-24;2024-08-22;221.69;95;30;41
90;275;2024-05-24;2024-06-07;2673.55;92;30;41
90;668;2024-05-24;2024-08-22;1526.53;36;30;41
90;844;2024-05-24;2024-06-07;1930.62;42;30;41
90;230;2024-05-24;2024-11-20;228.59;84;30;41
91;663;2024-08-03;2025-01-30;3194.99;72;62;99
91;807;2024-08-03;2024-10-02;2876.83;79;62;99
91;250;2024-08-03;2024-09-02;4603.08;25;62;99
91;819;2024-08-03;2025-08-03;1912.2;87;62;99
91;57;2024-08-03;2025-08-03;3023.89;99;62;99
91;20;2024-08-03;2024-09-02;2389.26;75;62;99
91;54;2024-08-03;2024-08-10;444.51;72;62;99
91;944;2024-08-03;2025-08-03;2084.25;7;62;99
91;540;2024-08-03;2024-08-10;1107.36;19;62;99
91;601;2024-08-03;2024-09-02;639.17;28;62;99
92;242;2024-12-05;2025-03-05;1957.46;2;5;125
92;161;2024-12-05;2025-12-05;2478.41;75;5;125
92;814;2024-12-05;2024-12-19;368.84;38;5;125
92;513;2024-12-05;2025-06-03;1301.36;78;5;125
92;219;2024-12-05;2024-12-12;698.66;58;5;125
92;483;2024-12-05;2024-12-12;3328.34;83;5;125
92;414;2024-12-05;2024-12-19;3513.36;82;5;125
92;191;2024-12-05;2024-12-19;4847.98;40;5;125
92;479;2024-12-05;2024-12-12;3390.12;82;5;125
92;60;2024-12-05;2025-03-05;1048.1;39;5;125
92;863;2024-12-05;2024-12-19;2969.2;55;5;125
92;761;2024-12-05;2024-12-12;1079.0;68;5;125
92;843;2024-12-05;2025-02-03;1455.79;54;5;125
92;763;2024-12-05;2025-01-04;4989.73;97;5;125
92;373;2024-12-05;2024-12-12;2119.88;17;5;125
92;617;2024-12-05;2024-12-19;2591.82;34;5;125
92;537;2024-12-05;2025-06-03;3143.91;100;5;125
92;137;2024-12-05;2025-06-03;4441.68;95;5;125
93;98;2024-10-17;2025-04-15;3403.06;53;78;13
93;877;2024-10-17;2024-10-24;861.48;38;78;13
93;721;2024-10-17;2024-10-24;1678.82;32;78;13
93;700;2024-10-17;2025-01-15;1004.8;13;78;13
93;776;2024-10-17;2024-10-31;4045.81;33;78;13
93;726;2024-10-17;2025-01-15;3767.54;70;78;13
93;829;2024-10-17;2025-01-15;836.55;86;78;13
93;470;2024-10-17;2024-12-16;4719.35;54;78;13
93;234;2024-10-17;2025-04-15;2510.14;4;78;13
93;370;2024-10-17;2024-10-31;1146.49;29;78;13
93;419;2024-10-17;2025-01-15;1518.88;30;78;13
93;968;2024-10-17;2024-11-16;2984.8;95;78;13
94;271;2024-10-27;2024-11-10;2534.35;92;74;143
94;794;2024-10-27;2024-11-03;3009.29;42;74;143
94;842;2024-10-27;2025-01-25;1701.78;10;74;143
94;847;2024-10-27;2024-12-26;4031.67;58;74;143
94;782;2024-10-27;2025-01-25;76.15;8;74;143
94;747;2024-10-27;2025-01-25;2368.82;41;74;143
94;307;2024-10-27;2024-11-10;2020.63;76;74;143
94;221;2024-10-27;2025-04-25;1140.84;22;74;143
94;84;2024-10-27;2025-04-25;2535.62;35;74;143
94;663;2024-10-27;2024-11-10;3184.83;17;74;143
94;320;2024-10-27;2024-11-10;4692.18;52;74;143
94;539;2024-10-27;2024-11-26;2888.62;48;74;143
94;424;2024-10-27;2025-04-25;476.78;81;74;143
94;298;2024-10-27;2024-11-03;2758.93;37;74;143
94;796;2024-10-27;2025-10-27;1171.62;17;74;143
95;65;2025-03-10;2026-03-10;4100.45;43;65;42
95;202;2025-03-10;2026-03-10;4608.75;36;65;42
95;226;2025-03-10;2025-03-17;2459.74;96;65;42
95;494;2025-03-10;2025-03-17;2354.37;29;65;42
95;972;2025-03-10;2025-05-09;560.43;53;65;42
95;891;2025-03-10;2026-03-10;2445.8;31;65;42
95;691;2025-03-10;2025-04-09;295.05;66;65;42
95;80;2025-03-10;2025-05-09;318.07;10;65;42
95;811;2025-03-10;2025-05-09;4084.83;50;65;42
95;479;2025-03-10;2025-04-09;423.7;13;65;42
95;813;2025-03-10;2025-03-24;4269.95;84;65;42
95;649;2025-03-10;2025-09-06;1692.49;38;65;42
95;814;2025-03-10;2025-03-17;2730.79;83;65;42
95;919;2025-03-10;2025-09-06;2284.11;34;65;42
95;717;2025-03-10;2026-03-10;3442.59;27;65;42
95;390;2025-03-10;2025-05-09;781.07;10;65;42
95;635;2025-03-10;2025-04-09;2705.55;37;65;42
95;352;2025-03-10;2025-09-06;4097.99;24;65;42
95;381;2025-03-10;2025-04-09;4301.01;32;65;42
95;411;2025-03-10;2025-03-24;1712.83;48;65;42
96;968;2024-05-12;2024-06-11;64.06;91;68;111
96;504;2024-05-12;2025-05-12;358.17;38;68;111
96;848;2024-05-12;2024-11-08;4138.26;95;68;111
96;929;2024-05-12;2024-05-26;4011.66;20;68;111
96;666;2024-05-12;2024-05-26;4500.86;81;68;111
96;368;2024-05-12;2024-06-11;1765.62;31;68;111
96;914;2024-05-12;2024-06-11;986.85;59;68;111
96;724;2024-05-12;2025-05-12;2706.1;31;68;111
96;836;2024-05-12;2025-05-12;487.68;11;68;111
96;634;2024-05-12;2025-05-12;862.2;30;68;111
96;2;2024-05-12;2024-05-26;1932.98;61;68;111
96;194;2024-05-12;2025-05-12;2456.18;23;68;111
96;945;2024-05-12;2024-11-08;1527.77;17;68;111
96;465;2024-05-12;2025-05-12;1497.86;14;68;111
96;476;2024-05-12;2024-06-11;363.0;81;68;111
96;760;2024-05-12;2024-07-11;2243.56;41;68;111
96;111;2024-05-12;2024-06-11;549.37;54;68;111
96;999;2024-05-12;2024-05-19;1469.18;40;68;111
96;921;2024-05-12;2024-06-11;3943.63;45;68;111
96;71;2024-05-12;2024-08-10;3603.39;39;68;111
97;622;2024-06-21;2024-07-21;1030.95;61;66;87
97;457;2024-06-21;2025-06-21;4146.22;82;66;87
97;747;2024-06-21;2024-08-20;2514.78;15;66;87
97;18;2024-06-21;2025-06-21;1251.33;18;66;87
97;430;2024-06-21;2024-06-28;1142.61;88;66;87
97;550;2024-06-21;2025-06-21;4244.51;69;66;87
97;178;2024-06-21;2024-06-28;1773.14;71;66;87
97;103;2024-06-21;2024-08-20;1341.69;39;66;87
97;468;2024-06-21;2024-06-28;1267.58;80;66;87
97;461;2024-06-21;2024-12-18;3837.59;17;66;87
97;804;2024-06-21;2024-06-28;1009.06;28;66;87
97;392;2024-06-21;2024-07-21;229.1;42;66;87
97;547;2024-06-21;2024-12-18;2877.32;13;66;87
98;681;2024-08-23;2024-09-22;1017.25;88;94;39
98;323;2024-08-23;2024-09-06;670.5;46;94;39
98;429;2024-08-23;2024-11-21;754.79;81;94;39
98;94;2024-08-23;2024-09-22;1114.91;5;94;39
98;556;2024-08-23;2024-09-06;3063.69;64;94;39
98;109;2024-08-23;2025-02-19;161.5;10;94;39
98;904;2024-08-23;2024-09-06;4726.17;21;94;39
98;324;2024-08-23;2024-09-06;2240.43;66;94;39
98;365;2024-08-23;2024-09-22;4722.31;83;94;39
98;459;2024-08-23;2025-08-23;2839.04;46;94;39
98;66;2024-08-23;2024-11-21;1038.05;36;94;39
98;167;2024-08-23;2024-11-21;3783.37;59;94;39
98;372;2024-08-23;2025-02-19;697.83;39;94;39
98;804;2024-08-23;2024-09-06;184.97;91;94;39
99;408;2024-09-26;2025-03-25;2791.28;14;30;144
99;503;2024-09-26;2024-10-03;2210.85;2;30;144
99;211;2024-09-26;2024-11-25;3808.09;57;30;144
99;17;2024-09-26;2024-11-25;4816.86;64;30;144
99;698;2024-09-26;2024-10-26;610.49;19;30;144
99;823;2024-09-26;2025-03-25;4221.25;41;30;144
99;723;2024-09-26;2025-09-26;1530.47;2;30;144
99;622;2024-09-26;2025-09-26;3065.34;81;30;144
99;37;2024-09-26;2024-10-03;4703.6;46;30;144
99;133;2024-09-26;2024-12-25;3652.85;3;30;144
99;179;2024-09-26;2024-11-25;3954.79;8;30;144
99;587;2024-09-26;2024-11-25;4976.6;80;30;144
99;761;2024-09-26;2024-10-10;502.19;44;30;144
99;894;2024-09-26;2025-09-26;1052.21;40;30;144
99;960;2024-09-26;2024-11-25;4168.5;73;30;144
99;494;2024-09-26;2024-10-10;549.67;43;30;144
99;580;2024-09-26;2024-10-03;665.78;43;30;144
100;874;2024-09-10;2024-12-09;1913.78;95;94;104
100;51;2024-09-10;2024-12-09;271.24;86;94;104
100;362;2024-09-10;2024-11-09;2852.55;31;94;104
100;501;2024-09-10;2024-10-10;978.42;38;94;104
100;622;2024-09-10;2025-09-10;1285.05;54;94;104
100;336;2024-09-10;2024-12-09;372.45;78;94;104
100;282;2024-09-10;2024-11-09;1874.23;16;94;104
100;399;2024-09-10;2024-10-10;3860.91;69;94;104
100;818;2024-09-10;2024-12-09;2721.97;46;94;104
100;853;2024-09-10;2024-12-09;3605.73;54;94;104
100;203;2024-09-10;2024-09-17;317.28;16;94;104
100;353;2024-09-10;2024-09-24;4138.18;97;94;104
100;83;2024-09-10;2024-10-10;4735.58;46;94;104
100;688;2024-09-10;2025-09-10;459.05;78;94;104
100;576;2024-09-10;2024-09-17;1572.9;47;94;104
100;762;2024-09-10;2024-09-17;2372.35;10;94;104
101;507;2024-07-03;2024-12-30;2379.57;10;34;49
101;274;2024-07-03;2024-08-02;61.75;39;34;49
101;356;2024-07-03;2025-07-03;518.48;13;34;49
101;905;2024-07-03;2025-07-03;2800.84;6;34;49
101;932;2024-07-03;2024-07-10;503.03;43;34;49
101;835;2024-07-03;2024-07-10;2567.32;65;34;49
101;974;2024-07-03;2025-07-03;3377.96;86;34;49
